rank,word,count,zipf
1225,grundsätzlich,41,50225
1226,sinddie,41,50266
1227,ordnung,41,50307
1228,weisen,41,50348
1229,tatsächlich,41,50389
1230,preußische,41,50430
1231,freiheit,41,50471
1232,schweizer,41,50512
1233,brandenburg,41,50553
1234,gemeinschaft,41,50594
1235,gegründete,41,50635
1236,standort,41,50676
1237,ägypten,41,50717
1238,schmetterlinge,41,50758
1239,flügel,41,50799
1240,arabischen,41,50840
1241,bielefelder,41,50881
1242,geringen,40,49680
1243,sollten,40,49720
1244,englische,40,49760
1245,einrichtungen,40,49800
1246,gewählt,40,49840
1247,auftrag,40,49880
1248,ich,40,49920
1249,ungefähr,40,49960
1250,unterschieden,40,50000
1251,verwaltung,40,50040
1252,katholische,40,50080
1253,stellung,40,50120
1254,spätere,40,50160
1255,zusammenarbeit,40,50200
1256,vieler,40,50240
1257,höher,40,50280
1258,variante,40,50320
1259,dennoch,40,50360
1260,aktiv,40,50400
1261,länger,40,50440
1262,minuten,40,50480
1263,mitarbeiter,40,50520
1264,einschließlich,40,50560
1265,ausbau,40,50600
1266,englisch,40,50640
1267,burg,40,50680
1268,bürgermeister,40,50720
1269,cameron,40,50760
1270,praktisch,39,49530
1271,auffassung,39,49569
1272,einiger,39,49608
1273,zeigte,39,49647
1274,preis,39,49686
1275,schauspieler,39,49725
1276,peter,39,49764
1277,versuchen,39,49803
1278,ähnliche,39,49842
1279,erklärt,39,49881
1280,womit,39,49920
1281,auflösung,39,49959
1282,traten,39,49998
1283,geworden,39,50037
1284,reaktion,39,50076
1285,nichts,39,50115
1286,erscheinen,39,50154
1287,unten,39,50193
1288,reicht,39,50232
1289,oberfläche,39,50271
1290,traditionell,39,50310
1291,bildete,39,50349
1292,gespielt,39,50388
1293,militär,39,50427
1294,russland,39,50466
1295,unterschiedlich,39,50505
1296,offizielle,39,50544
1297,aussagen,39,50583
1298,nationalen,39,50622
1299,drittel,39,50661
1300,untersuchungen,39,50700
1301,gas,39,50739
1302,hans,39,50778
1303,kabel,39,50817
1304,world,39,50856
1305,person,39,50895
1306,hitler,39,50934
1307,sakramente,39,50973
1308,irakischen,39,51012
1309,foul,39,51051
1310,schlacht,38,49780
1311,vorstellung,38,49818
1312,gesehen,38,49856
1313,ehe,38,49894
1314,bruder,38,49932
1315,fällt,38,49970
1316,königs,38,50008
1317,zentrale,38,50046
1318,besonderen,38,50084
1319,carl,38,50122
1320,benötigt,38,50160
1321,idee,38,50198
1322,amerikanische,38,50236
1323,verwendeten,38,50274
1324,lösung,38,50312
1325,geführt,38,50350
1326,wirtschaftliche,38,50388
1327,krieges,38,50426
1328,geschrieben,38,50464
1329,höhere,38,50502
1330,betrachtet,38,50540
1331,qualität,38,50578
1332,streitkräfte,38,50616
1333,definition,38,50654
1334,bleiben,38,50692
1335,analoge,38,50730
1336,nordamerika,38,50768
1337,krankheit,38,50806
1338,einfache,38,50844
1339,sammlung,38,50882
1340,bund,38,50920
1341,du,38,50958
1342,millimeter,38,50996
1343,primzahl,38,51034
1344,baryonyx,38,51072
1345,treffen,37,49765
1346,fiel,37,49802
1347,bereichen,37,49839
1348,entdeckung,37,49876
1349,mehrfach,37,49913
1350,franz,37,49950
1351,vorher,37,49987
1352,thomas,37,50024
1353,umgebung,37,50061
1354,wuchs,37,50098
1355,vollständige,37,50135
1356,hätte,37,50172
1357,halten,37,50209
1358,beeinflusst,37,50246
1359,israel,37,50283
1360,extrem,37,50320
1361,offenen,37,50357
1362,produziert,37,50394
1363,zusätzliche,37,50431
1364,militärische,37,50468
1365,nahrung,37,50505
1366,schweren,37,50542
1367,rechts,37,50579
1368,damalige,37,50616
1369,stamm,37,50653
1370,zuschauer,37,50690
1371,gelegenen,37,50727
1372,schrift,37,50764
1373,schwere,37,50801
1374,gebrauch,37,50838
1375,beteiligt,37,50875
1376,schiff,37,50912
1377,früchte,37,50949
1378,drehte,37,50986
1379,zeile,37,51023
1380,weser,37,51060
1381,zone,36,49716
1382,erklärung,36,49752
1383,technische,36,49788
1384,schriftsteller,36,49824
1385,papst,36,49860
1386,übernahm,36,49896
1387,gefahr,36,49932
1388,rechten,36,49968
1389,ersetzt,36,50004
1390,aktuellen,36,50040
1391,beziehung,36,50076
1392,struktur,36,50112
1393,werdender,36,50148
1394,ludwig,36,50184
1395,übergang,36,50220
1396,aufgabe,36,50256
1397,staates,36,50292
1398,wurzeln,36,50328
1399,verwenden,36,50364
1400,bedarf,36,50400
1401,religionen,36,50436
1402,x,36,50472
1403,mark,36,50508
1404,bayern,36,50544
1405,offiziellen,36,50580
1406,zeilen,36,50616
1407,zentralen,36,50652
1408,ufer,36,50688
1409,bagdad,36,50724
1410,irakische,36,50760
1411,sonnenwind,35,49385
1412,treten,35,49420
1413,herbst,35,49455
1414,möglicherweise,35,49490
1415,her,35,49525
1416,interesse,35,49560
1417,jüdische,35,49595
1418,religiösen,35,49630
1419,militärischen,35,49665
1420,london,35,49700
1421,werdendas,35,49735
1422,nachfolger,35,49770
1423,einzigen,35,49805
1424,gebracht,35,49840
1425,gärung,35,49875
1426,autoren,35,49910
1427,eindeutig,35,49945
1428,alternative,35,49980
1429,höchsten,35,50015
1430,kopf,35,50050
1431,großes,35,50085
1432,ursprünglichen,35,50120
1433,hergestellt,35,50155
1434,menschlichen,35,50190
1435,informationen,35,50225
1436,dürfen,35,50260
1437,bilder,35,50295
1438,analogen,35,50330
1439,methode,35,50365
1440,japan,35,50400
1441,bieten,35,50435
1442,familien,35,50470
1443,kulmbach,35,50505
1444,induktion,35,50540
1445,peiner,35,50575
1446,geschwindigkeit,34,49164
1447,störungen,34,49198
1448,existenz,34,49232
1449,otto,34,49266
1450,nämlich,34,49300
1451,cellini,34,49334
1452,maler,34,49368
1453,figuren,34,49402
1454,letztlich,34,49436
1455,werken,34,49470
1456,arthur,34,49504
1457,sonst,34,49538
1458,religiöse,34,49572
1459,gesellschaftlichen,34,49606
1460,bislang,34,49640
1461,rein,34,49674
1462,genannte,34,49708
1463,metern,34,49742
1464,italienische,34,49776
1465,gelegentlich,34,49810
1466,förderung,34,49844
1467,einheiten,34,49878
1468,größtenteils,34,49912
1469,national,34,49946
1470,maßnahmen,34,49980
1471,jetzt,34,50014
1472,links,34,50048
1473,quellen,34,50082
1474,reiches,34,50116
1475,projekt,34,50150
1476,weiße,34,50184
1477,palermo,34,50218
1478,präsidenten,34,50252
1479,wappen,34,50286
1480,mitgliedern,34,50320
1481,feld,34,50354
1482,schleuse,34,50388
1483,paella,34,50422
1484,runner,34,50456
1485,baskenland,34,50490
1486,stieg,33,49038
1487,roten,33,49071
1488,oberhalb,33,49104
1489,kleineren,33,49137
1490,schritt,33,49170
1491,richard,33,49203
1492,einerseits,33,49236
1493,bestehenden,33,49269
1494,michael,33,49302
1495,geringe,33,49335
1496,zusammensetzung,33,49368
1497,katholizismus,33,49401
1498,durchaus,33,49434
1499,gericht,33,49467
1500,schuld,33,49500
1501,frühjahr,33,49533
1502,bestehende,33,49566
1503,lebens,33,49599
1504,hand,33,49632
1505,infolge,33,49665
1506,geprägten,33,49698
1507,hintergrund,33,49731
1508,bip,33,49764
1509,trifft,33,49797
1510,sozialen,33,49830
1511,vielfach,33,49863
1512,evangelische,33,49896
1513,heraus,33,49929
1514,asien,33,49962
1515,mrd,33,49995
1516,volumen,33,50028
1517,fischer,33,50061
1518,schreiben,33,50094
1519,bezeichnungen,33,50127
1520,unterstützt,33,50160
1521,propaganda,33,50193
1522,geben,33,50226
1523,empfang,33,50259
1524,olympischen,33,50292
1525,dm,33,50325
1526,unterhalb,33,50358
1527,zeitweise,33,50391
1528,sinn,33,50424
1529,temperaturen,33,50457
1530,demokratie,33,50490
1531,wir,33,50523
1532,nannte,33,50556
1533,erscheint,33,50589
1534,iran,33,50622
1535,park,33,50655
1536,pflp,33,50688
1537,auftreten,32,49184
1538,gemäßigten,32,49216
1539,bereiche,32,49248
1540,verantwortlich,32,49280
1541,betrieben,32,49312
1542,ausdie,32,49344
1543,christus,32,49376
1544,legte,32,49408
1545,schließen,32,49440
1546,gewissen,32,49472
1547,entdeckt,32,49504
1548,vergleichsweise,32,49536
1549,wochen,32,49568
1550,öffnung,32,49600
1551,haltung,32,49632
1552,zukunft,32,49664
1553,verändert,32,49696
1554,merkmale,32,49728
1555,wurdendie,32,49760
1556,klassische,32,49792
1557,historisch,32,49824
1558,konzept,32,49856
1559,aufgaben,32,49888
1560,herkunft,32,49920
1561,kreis,32,49952
1562,leitet,32,49984
1563,evangelischen,32,50016
1564,traditionelle,32,50048
1565,bezeichneten,32,50080
1566,parallel,32,50112
1567,vgl,32,50144
1568,überhaupt,32,50176
1569,erlaubt,32,50208
1570,beschrieben,32,50240
1571,gezeigt,32,50272
1572,stunden,32,50304
1573,preise,32,50336
1574,klasse,32,50368
1575,erhöht,32,50400
1576,lebten,32,50432
1577,varianten,32,50464
1578,standen,32,50496
1579,funde,32,50528
1580,weine,32,50560
1581,hochschulen,32,50592
1582,flughafen,32,50624
1583,linke,32,50656
1584,phoneme,32,50688
1585,icq,32,50720
1586,fallen,31,49166
1587,masse,31,49197
1588,menschliche,31,49228
1589,zeiten,31,49259
1590,aufnahme,31,49290
1591,verbindungen,31,49321
1592,herzog,31,49352
1593,zeitung,31,49383
1594,zugang,31,49414
1595,geburt,31,49445
1596,junge,31,49476
1597,tonnen,31,49507
1598,beschreibung,31,49538
1599,prinzip,31,49569
1600,reste,31,49600
1601,frieden,31,49631
1602,vertrag,31,49662
1603,glauben,31,49693
1604,reichen,31,49724
1605,könnten,31,49755
1606,indogermanischen,31,49786
1607,kulturen,31,49817
1608,einzeln,31,49848
1609,folgten,31,49879
1610,antike,31,49910
1611,wirken,31,49941
1612,sowjetischen,31,49972
1613,joseph,31,50003
1614,ausland,31,50034
1615,türkei,31,50065
1616,sauerteig,31,50096
1617,ergeben,31,50127
1618,oftmals,31,50158
1619,buchstaben,31,50189
1620,software,31,50220
1621,fernsehsender,31,50251
1622,begriffe,31,50282
1623,infektion,31,50313
1624,tieren,31,50344
1625,einwohnerzahl,31,50375
1626,steigt,31,50406
1627,idealen,31,50437
1628,stil,31,50468
1629,sünden,31,50499
1630,smilodon,31,50530
1631,pakistan,31,50561
1632,biotechnologie,31,50592
1633,semmelweis,31,50623
1634,bettina,31,50654
1635,atmosphäre,30,49050
1636,mitteleuropa,30,49080
1637,hängt,30,49110
1638,elf,30,49140
1639,notwendig,30,49170
1640,bericht,30,49200
1641,nacht,30,49230
1642,wissenschaftlichen,30,49260
1643,di,30,49290
1644,villa,30,49320
1645,angebot,30,49350
1646,jüdischen,30,49380
1647,besuchte,30,49410
1648,früh,30,49440
1649,gegründeten,30,49470
1650,weltkriegs,30,49500
1651,abstand,30,49530
1652,ursprung,30,49560
1653,winkel,30,49590
1654,ausbreitung,30,49620
1655,beteiligten,30,49650
1656,bisherigen,30,49680
1657,wissen,30,49710
1658,sicher,30,49740
1659,voneinander,30,49770
1660,vorkommen,30,49800
1661,funktionen,30,49830
1662,anhand,30,49860
1663,wirkt,30,49890
1664,gemälde,30,49920
1665,sprechen,30,49950
1666,leipziger,30,49980
1667,möglichkeiten,30,50010
1668,spezielle,30,50040
1669,verhindern,30,50070
1670,eltern,30,50100
1671,griechische,30,50130
1672,veränderungen,30,50160
1673,traditionellen,30,50190
1674,vorhandenen,30,50220
1675,lebte,30,50250
1676,rede,30,50280
1677,nachrichten,30,50310
1678,festen,30,50340
1679,suche,30,50370
1680,vorteil,30,50400
1681,wichtiger,30,50430
1682,vereinigung,30,50460
1683,alliierten,30,50490
1684,hafen,30,50520
1685,straßen,30,50550
1686,general,30,50580
1687,kino,30,50610
1688,prädikat,30,50640
1689,hannover,30,50670
1690,umgangssprache,30,50700
1691,sahne,30,50730
1692,jene,29,49068
1693,ursache,29,49097
1694,signale,29,49126
1695,bringen,29,49155
1696,garten,29,49184
1697,unternehmens,29,49213
1698,gewicht,29,49242
1699,veröffentlicht,29,49271
1700,veröffentlichung,29,49300
1701,angriff,29,49329
1702,tor,29,49358
1703,berg,29,49387
1704,chemische,29,49416
1705,istder,29,49445
1706,aufdie,29,49474
1707,gehalten,29,49503
1708,widerstand,29,49532
1709,maßgeblich,29,49561
1710,anerkennung,29,49590
1711,wachstum,29,49619
1712,maße,29,49648
1713,kosten,29,49677
1714,heilige,29,49706
1715,meinung,29,49735
1716,handel,29,49764
1717,weißen,29,49793
1718,posaune,29,49822
1719,zusätzlichen,29,49851
1720,produkte,29,49880
1721,speziell,29,49909
1722,wichtiges,29,49938
1723,index,29,49967
1724,beteiligung,29,49996
1725,umsetzung,29,50025
1726,bundesregierung,29,50054
1727,änderungen,29,50083
1728,eigentlichen,29,50112
1729,geräte,29,50141
1730,stellten,29,50170
1731,regie,29,50199
1732,anwendungen,29,50228
1733,kg,29,50257
1734,empfangen,29,50286
1735,t,29,50315
1736,standard,29,50344
1737,grad,29,50373
1738,y,29,50402
1739,schwarze,29,50431
1740,kloster,29,50460
1741,gelegene,29,50489
1742,natur,29,50518
1743,industrie,29,50547
1744,sportarten,29,50576
1745,jahrzehnten,29,50605
1746,gestalt,29,50634
1747,könne,29,50663
1748,rote,29,50692
1749,bezieht,29,50721
1750,dienstleistungen,29,50750
1751,teilung,29,50779
1752,biochemie,29,50808
1753,arafats,29,50837
1754,lissabon,29,50866
1755,dichte,28,49140
1756,gase,28,49168
1757,hierfür,28,49196
1758,häufigsten,28,49224
1759,äußerst,28,49252
1760,versuche,28,49280
1761,martin,28,49308
1762,deutsch,28,49336
1763,schnitzler,28,49364
1764,arzt,28,49392
1765,bedeutendsten,28,49420
1766,innere,28,49448
1767,typische,28,49476
1768,k,28,49504
1769,strukturen,28,49532
1770,lokalen,28,49560
1771,gekommen,28,49588
1772,genommen,28,49616
1773,jakob,28,49644
1774,verstärkt,28,49672
1775,neues,28,49700
1776,sprach,28,49728
1777,löste,28,49756
1778,dauer,28,49784
1779,volk,28,49812
1780,gewalt,28,49840
1781,werde,28,49868
1782,to,28,49896
1783,niederlage,28,49924
1784,beginnt,28,49952
1785,demnach,28,49980
1786,vorstellungen,28,50008
1787,sofern,28,50036
1788,zug,28,50064
1789,georg,28,50092
1790,erweitert,28,50120
1791,philosophie,28,50148
1792,insulin,28,50176
1793,demokratischen,28,50204
1794,bewusst,28,50232
1795,cdu,28,50260
1796,demokratische,28,50288
1797,guten,28,50316
1798,umfang,28,50344
1799,patienten,28,50372
1800,erforderlich,28,50400
1801,klein,28,50428
1802,küche,28,50456
1803,üblicherweise,28,50484
1804,band,28,50512
1805,ermöglicht,28,50540
1806,sowjetunion,28,50568
1807,getrennt,28,50596
1808,kunden,28,50624
1809,erzeugt,28,50652
1810,kanal,28,50680
1811,regional,28,50708
1812,häfen,28,50736
1813,strecke,28,50764
1814,landtag,28,50792
1815,wiederholt,28,50820
1816,hektar,28,50848
1817,entscheidung,28,50876
1818,islam,28,50904
1819,eier,28,50932
1820,platte,28,50960
1821,starben,28,50988
1822,vorlesung,28,51016
1823,laubblätter,28,51044
1824,siziliens,28,51072
1825,farben,27,49275
1826,himmel,27,49302
1827,auswirkungen,27,49329
1828,jeden,27,49356
1829,gegner,27,49383
1830,venedig,27,49410
1831,vergangenheit,27,49437
1832,schuf,27,49464
1833,lebenden,27,49491
1834,äußeren,27,49518
1835,wind,27,49545
1836,katholiken,27,49572
1837,krone,27,49599
1838,mehrerer,27,49626
1839,monaten,27,49653
1840,kampf,27,49680
1841,etc,27,49707
1842,ziele,27,49734
1843,charles,27,49761
1844,wurzel,27,49788
1845,quelle,27,49815
1846,ebenen,27,49842
1847,eigentliche,27,49869
1848,tiefe,27,49896
1849,lateinisch,27,49923
1850,serie,27,49950
1851,leitung,27,49977
1852,beste,27,50004
1853,rücken,27,50031
1854,zweier,27,50058
1855,text,27,50085
1856,behörden,27,50112
1857,fähigkeit,27,50139
1858,aktive,27,50166
1859,johannes,27,50193
1860,grafen,27,50220
1861,sorten,27,50247
1862,daneben,27,50274
1863,chemie,27,50301
1864,bedingt,27,50328
1865,begannen,27,50355
1866,walter,27,50382
1867,andie,27,50409
1868,ratten,27,50436
1869,niedersachsen,27,50463
1870,halle,27,50490
1871,zweimal,27,50517
1872,befand,27,50544
1873,ravensburger,27,50571
1874,verlassen,27,50598
1875,rathaus,27,50625
1876,erkenntnisse,27,50652
1877,spanische,27,50679
1878,knoten,27,50706
1879,komödie,27,50733
1880,erstes,27,50760
1881,schuldner,27,50787
1882,films,27,50814
1883,nordosten,27,50841
1884,pitcher,27,50868
1885,kurzer,26,49010
1886,mittleren,26,49036
1887,kindern,26,49062
1888,umstritten,26,49088
1889,prozesse,26,49114
1890,kehrte,26,49140
1891,besitz,26,49166
1892,ausgabe,26,49192
1893,brach,26,49218
1894,österreichischen,26,49244
1895,beispiele,26,49270
1896,brief,26,49296
1897,autor,26,49322
1898,endgültig,26,49348
1899,forderte,26,49374
1900,politisch,26,49400
1901,abgeordneten,26,49426
1902,amtszeit,26,49452
1903,institutionen,26,49478
1904,politischer,26,49504
1905,vorbild,26,49530
1906,namens,26,49556
1907,lebewesen,26,49582
1908,zelle,26,49608
1909,bedeutenden,26,49634
1910,bekannteste,26,49660
1911,seltener,26,49686
1912,j,26,49712
1913,lagen,26,49738
1914,südamerika,26,49764
1915,mögliche,26,49790
1916,diverse,26,49816
1917,konvention,26,49842
1918,zwecke,26,49868
1919,anfangs,26,49894
1920,frühere,26,49920
1921,zeitraum,26,49946
1922,maximal,26,49972
1923,betrifft,26,49998
1924,beschlossen,26,50024
1925,bildeten,26,50050
1926,dollar,26,50076
1927,reichstaler,26,50102
1928,längere,26,50128
1929,langsam,26,50154
1930,übernahme,26,50180
1931,et,26,50206
1932,bot,26,50232
1933,ausreichend,26,50258
1934,kruste,26,50284
1935,entwickeln,26,50310
1936,rest,26,50336
1937,hochschule,26,50362
1938,firma,26,50388
1939,scheint,26,50414
1940,ergebnisse,26,50440
1941,entfernt,26,50466
1942,hinsichtlich,26,50492
1943,fehlen,26,50518
1944,hessen,26,50544
1945,verursacht,26,50570
1946,erweiterung,26,50596
1947,seitdem,26,50622
1948,iv,26,50648
1949,lautet,26,50674
1950,premierminister,26,50700
1951,veranstaltungen,26,50726
1952,william,26,50752
1953,altstadt,26,50778
1954,erwähnt,26,50804
1955,institut,26,50830
1956,soziale,26,50856
1957,klar,26,50882
1958,östlichen,26,50908
1959,faktoren,26,50934
1960,seen,26,50960
1961,besonderheit,26,50986
1962,luftschiff,26,51012
1963,vögel,26,51038
1964,liefert,26,51064
1965,gesells,26,51090
1966,ozean,26,51116
1967,bundesstaaten,26,51142
1968,kammer,26,51168
1969,sportart,26,51194
1970,entdeckte,26,51220
1971,griechenland,25,49275
1972,kanada,25,49300
1973,stämme,25,49325
1974,christen,25,49350
1975,feuer,25,49375
1976,münzen,25,49400
1977,fuß,25,49425
1978,spuren,25,49450
1979,texte,25,49475
1980,kind,25,49500
1981,weltkrieges,25,49525
1982,wurdeder,25,49550
1983,ortsteil,25,49575
1984,architekten,25,49600
1985,manche,25,49625
1986,jener,25,49650
1987,punkt,25,49675
1988,erheblich,25,49700
1989,abschluss,25,49725
1990,nordwesten,25,49750
1991,beschloss,25,49775
1992,stattdessen,25,49800
1993,lokale,25,49825
1994,yggdrasil,25,49850
1995,augen,25,49875
1996,keiner,25,49900
1997,ansicht,25,49925
1998,beider,25,49950
1999,zweiter,25,49975
2000,belegt,25,50000
2001,angeboten,25,50025
2002,mikroorganismen,25,50050
2003,entsprechen,25,50075
2004,ursprüngliche,25,50100
2005,verfügen,25,50125
2006,gebaut,25,50150
2007,lesen,25,50175
2008,benannt,25,50200
2009,entscheidungen,25,50225
2010,erkrankung,25,50250
2011,erkrankungen,25,50275
2012,derdie,25,50300
2013,dargestellt,25,50325
2014,fund,25,50350
2015,initiative,25,50375
2016,geschlossen,25,50400
2017,älteren,25,50425
2018,bekam,25,50450
2019,sprachgebrauch,25,50475
2020,digital,25,50500
2021,ausstrahlung,25,50525
2022,speicherung,25,50550
2023,fernseher,25,50575
2024,gestellt,25,50600
2025,liegenden,25,50625
2026,pal,25,50650
2027,ähnlichen,25,50675
2028,systems,25,50700
2029,afrikanischen,25,50725
2030,begonnen,25,50750
2031,weibchen,25,50775
2032,p,25,50800
2033,sagte,25,50825
2034,lateinische,25,50850
2035,friedhof,25,50875
2036,wissenschaftler,25,50900
2037,mündung,25,50925
2038,abschnitt,25,50950
2039,außen,25,50975
2040,sprecher,25,51000
2041,sekunden,25,51025
2042,cm,25,51050
2043,männern,25,51075
2044,fdp,25,51100
2045,satzes,25,51125
2046,isländischen,25,51150
